,CT_image_path,lung_mask_path,covid_infection_mask_path,Dataset_Label,is_Train
745,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_182.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_182.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_182.npy,CT_20-04-20,False
746,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3236.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3236.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3236.npy,CT_20-04-20,False
747,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_182.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_182.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_182.npy,CT_20-04-13,False
748,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_76.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_76.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_76.npy,CT_20-04-13,False
749,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_574.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_574.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_574.npy,CT_20-04-20,False
750,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1155.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1155.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1155.npy,CT_20-04-20,False
751,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_638.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_638.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_638.npy,CT_20-04-13,False
752,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1335.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1335.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1335.npy,CT_20-04-20,False
753,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3263.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3263.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3263.npy,CT_20-04-20,False
754,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1709.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1709.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1709.npy,CT_20-04-20,False
755,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_19.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_19.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_19.npy,CT_20-04-20,False
756,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3318.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3318.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3318.npy,CT_20-04-20,False
757,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_225.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_225.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_225.npy,CT_20-04-20,False
758,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3276.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3276.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3276.npy,CT_20-04-20,False
759,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_437.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_437.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_437.npy,CT_20-04-20,False
760,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2866.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2866.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2866.npy,CT_20-04-20,False
761,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2071.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2071.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2071.npy,CT_20-04-20,False
762,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1957.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1957.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1957.npy,CT_20-04-20,False
763,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1530.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1530.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1530.npy,CT_20-04-20,False
764,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_426.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_426.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_426.npy,CT_20-04-13,False
765,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_646.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_646.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_646.npy,CT_20-04-20,False
766,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3262.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3262.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3262.npy,CT_20-04-20,False
767,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_744.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_744.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_744.npy,CT_20-04-13,False
768,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_805.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_805.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_805.npy,CT_20-04-20,False
769,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_633.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_633.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_633.npy,CT_20-04-13,False
770,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2962.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2962.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2962.npy,CT_20-04-20,False
771,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2278.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2278.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2278.npy,CT_20-04-20,False
772,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2922.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2922.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2922.npy,CT_20-04-20,False
773,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2891.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2891.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2891.npy,CT_20-04-20,False
774,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1639.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1639.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1639.npy,CT_20-04-20,False
775,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2308.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2308.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2308.npy,CT_20-04-20,False
776,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1729.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1729.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1729.npy,CT_20-04-20,False
777,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2582.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2582.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2582.npy,CT_20-04-20,False
778,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1463.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1463.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1463.npy,CT_20-04-20,False
779,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1098.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1098.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1098.npy,CT_20-04-20,False
780,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_588.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_588.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_588.npy,CT_20-04-13,False
781,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1525.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1525.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1525.npy,CT_20-04-20,False
782,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1199.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1199.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1199.npy,CT_20-04-20,False
783,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_449.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_449.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_449.npy,CT_20-04-13,False
784,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2479.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2479.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2479.npy,CT_20-04-20,False
785,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2715.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2715.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2715.npy,CT_20-04-20,False
786,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2112.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2112.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2112.npy,CT_20-04-20,False
787,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_26.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_26.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_26.npy,CT_20-04-20,False
788,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3406.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3406.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3406.npy,CT_20-04-20,False
789,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1764.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1764.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1764.npy,CT_20-04-20,False
790,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_288.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_288.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_288.npy,CT_20-04-13,False
791,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_66.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_66.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_66.npy,CT_20-04-20,False
792,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_370.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_370.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_370.npy,CT_20-04-13,False
793,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_418.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_418.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_418.npy,CT_20-04-13,False
794,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1423.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1423.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1423.npy,CT_20-04-20,False
795,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3009.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3009.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3009.npy,CT_20-04-20,False
796,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_818.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_818.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_818.npy,CT_20-04-20,False
797,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_7.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_7.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_7.npy,CT_20-04-13,False
798,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_352.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_352.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_352.npy,CT_20-04-20,False
799,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3225.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3225.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3225.npy,CT_20-04-20,False
800,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_136.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_136.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_136.npy,CT_20-04-13,False
801,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_319.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_319.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_319.npy,CT_20-04-13,False
802,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1318.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1318.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1318.npy,CT_20-04-20,False
803,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1910.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1910.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1910.npy,CT_20-04-20,False
804,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3229.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3229.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3229.npy,CT_20-04-20,False
805,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_245.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_245.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_245.npy,CT_20-04-13,False
806,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3424.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3424.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3424.npy,CT_20-04-20,False
807,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_299.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_299.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_299.npy,CT_20-04-20,False
808,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_615.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_615.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_615.npy,CT_20-04-13,False
809,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_253.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_253.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_253.npy,CT_20-04-13,False
810,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2390.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2390.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2390.npy,CT_20-04-20,False
811,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_473.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_473.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_473.npy,CT_20-04-13,False
812,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_531.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_531.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_531.npy,CT_20-04-13,False
813,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2184.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2184.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2184.npy,CT_20-04-20,False
814,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_207.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_207.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_207.npy,CT_20-04-13,False
815,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2728.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2728.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2728.npy,CT_20-04-20,False
816,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_520.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_520.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_520.npy,CT_20-04-13,False
817,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3022.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3022.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3022.npy,CT_20-04-20,False
818,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2323.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2323.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2323.npy,CT_20-04-20,False
819,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2127.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2127.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2127.npy,CT_20-04-20,False
820,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1133.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1133.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1133.npy,CT_20-04-20,False
821,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_image_8.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_lung_mask_8.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_covid_mask_8.npy,CT_20-03-24,True
822,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3456.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3456.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3456.npy,CT_20-04-20,False
823,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_472.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_472.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_472.npy,CT_20-04-20,False
824,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1431.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1431.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1431.npy,CT_20-04-20,False
825,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_886.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_886.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_886.npy,CT_20-04-20,False
826,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2688.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2688.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2688.npy,CT_20-04-20,False
827,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1028.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1028.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1028.npy,CT_20-04-20,False
828,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_50.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_50.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_50.npy,CT_20-04-20,False
829,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1015.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1015.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1015.npy,CT_20-04-20,False
830,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_226.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_226.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_226.npy,CT_20-04-20,False
